id,year,state_name,state_code,district_name,district_code,registration_circles,protection_of_civil_rights_act,murder,attempt_to_commit_murder,rape,attempt_to_commit_rape,assault_on_women,insult_to_the_modesty_of_women,kidnapping_and_abduction,dacoity,robbery,arson,grievous_hurt,riots,other_ipc_crimes,sc_st_prevention_of_atrocities
788,2016,Andaman And Nicobar Islands,35,South Andamans,602,South Andaman,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
789,2016,Andaman And Nicobar Islands,35,North And Middle Andaman,632,North And Middle Andaman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
790,2016,Andaman And Nicobar Islands,35,Nicobars,603,Nicobar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
791,2016,Chandigarh,4,Chandigarh,44,Chandigarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,2016,The Dadra And Nagar Haveli And Daman And Diu,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
793,2016,The Dadra And Nagar Haveli And Daman And Diu,38,Daman,463,Daman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,2016,The Dadra And Nagar Haveli And Daman And Diu,38,Diu,464,Diu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,2016,Delhi,7,Central,77,Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,2016,Delhi,7,North West,82,Crime Branch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,2016,Delhi,7,East,78,East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,2016,Delhi,7,New Delhi,79,Eow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,2016,Delhi,7,New Delhi,79,Igi Airport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,2016,Delhi,7,North West,82,Metro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,2016,Delhi,7,New Delhi,79,New Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,2016,Delhi,7,North,80,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,2016,Delhi,7,North East,81,North-East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,2016,Delhi,7,North West,82,North-West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,2016,Delhi,7,North West,82,Outer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,2016,Delhi,7,New Delhi,79,Railway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,2016,Delhi,7,South,83,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,2016,Delhi,7,South East,670,South-East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
809,2016,Delhi,7,South West,84,South-West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
810,2016,Delhi,7,North West,82,Spl Cell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,2016,Delhi,7,New Delhi,79,Spuwac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,2016,Delhi,7,New Delhi,79,Vigilance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,2016,Delhi,7,West,85,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,2016,Lakshadweep,31,Lakshadweep District,553,Lakshadweep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
815,2016,Puducherry,34,Karaikal,598,Karaikal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,2016,Puducherry,34,Pondicherry,600,Puducherry,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
